352.9959654957056,1857.995165452361
340.1887231606138,1842.6482433341066
327.3732836592828,1827.2914985492255
314.5508321672678,1811.9263512939215
301.74153594322206,1796.5769679999516
288.9336867997419,1781.2293187430334
276.1186151808586,1765.873014791794
263.2955561716335,1750.5071395484447
250.48290313881807,1735.1537337895752
237.67414464749794,1719.8049948608827
224.8569328209972,1704.4461262982488
212.04252461525556,1689.0906173151643
199.22802257332614,1673.73499588815
186.41701665191295,1658.3835638633404
173.59956520854593,1643.0244081677474
160.77961882164118,1627.6622627806069
147.96981164988875,1612.3122672178554
135.15423034863852,1596.955352514091
122.34013589204928,1581.600219496705
109.53018332644291,1566.250049708457
96.70676766250739,1550.8837470856674
83.89384361845345,1535.530016573954
71.07647753527289,1520.170963165497
58.26603677494904,1504.8202083733809
45.44843086547871,1489.4608675810127
32.63576389741729,1474.107445123534
19.830672719970607,1458.763100738095
7.011581116152229,1443.4019796377688
0,1425.9344707727432
0,1405.9488015751595
0,1385.9470213777702
0,1365.9459594910752
0,1345.9345299654294
0,1325.9325780394308
0,1305.9348623930696
0,1285.947367805175
0,1265.9322380666986
0,1245.9427222031243
0,1225.9427216725312
0,1205.934096757119
0,1185.9419545593064
0,1165.9438360058637
0,1145.935600159716
0,1125.9366474213646
0,1105.9443324162798
0,1085.9352573615233
0,1065.9327877162928
0,1045.943212205446
0,1025.9408515375655
0,1005.9353322302472
0,985.9402067877659
0,965.9430617558178
0,945.94085356914
0,925.9427701750519
0,905.9441392235406
0,885.9348602778914
0,865.9378302679195
0,845.9397560328063
0,825.9363232794665
0,805.9407117309922
0,785.9381863710296
0,765.9306724166609
0,745.9421332426682
0,725.9296137869824
0,705.9324597804562
0,685.9299674613503
0,665.9297017751378
0,645.930214793851
0,625.9357177793636
0,605.9357277876903
0,585.9418892582189
0,565.9364439167515
0,545.9355144594916
0,525.9430265752817
0,505.9450205708771
0,485.9394652941637
0,465.93273725835843
0,445.93119766484824
0,425.92955993376097
0,405.9300050899527
0,385.9287906462341
0,365.9346446762669
0,345.9377593208095
0,325.9441730112968
0,305.92828079798346
0,285.932435882973
0,265.9379913652624
0,245.93346498884546
0,225.93257752974372
